"ID","Name","Desc","Turn"
572213,"Fantasia Sector 0150","League Blitz",51
572249,"Bonzi Sector 0150","Standard",78
572375,"Pearl Sector 0150","Giant Melee",125
572813,"Cygnet Sector 0151","Standard",79
572877,"All for one","Custom Game",17
573115,"Usual Campaign except 600 points for Advantages","Custom Game",114
573284,"Euro Disney World Sector 0151","Classic",90
573474,"Ovion Sector 0151","Mentor vs Midshipmen",52
573550,"Bellatrix Sector 0151","Standard",105
573663,"Krell Sector 0151","League Blitz",81
573686,"Delphi Sector 0151","Standard Beginners",59
573744,"Alcatraz Sector 0151","Campaign",131
573780,"Feringilitai Sector 0151","Standard Fleet Officers",139
574103,"Pyxis Sector 0151","Classic",129
574491,"Nekkar Sector 0151","Standard Beginners",58
574574,"New New Mexico Sector 0151","League Blitz",21
574592,"Remus Sector 0151","Giant Melee",67
574975,"Washington Sector 0151","Classic",79
575333,"Pyxis Sector 0151","Classic",137
575389,"Bonzi Sector 0151","Standard Beginners",49
575405,"Krypton Sector 0151","Standard",76
575582,"Taulus Sector 0151","League 2v2 Blitz",22
575759,"Wrigley Sector 0151","League Dogfight",16
575778,"Rigel Sector 0151","League Blitz",30
576007,"Australis Sector 0151","Classic",84
576212,"Ceti helios Sector 0151","Bleeding Edge",113
576224,"Alkalurops 459 Sector 0151","Standard Beginners",54
576404,"Limball Sector 0151","Standard",171
576648,"Nekkar Sector 0151","Standard Beginners",75
576767,"Exodious Sector 0151","Classic",75
576802,"Mao 3 Sector 0151","League Blitz",31
576891,"Cattlian Sector 0151","Teams of 3",87
577231,"Cheeseball Sector 0151","Wandering Tribes",36
577507,"Arcturus Sector 0152","Classic",119
577627,"Moth Ball Sector 0152","Campaign",79
577931,"Centeria Sector 0152","Giant Melee",79
577977,"New Los Banos Sector 0152","Standard Senior Officers",76
578394,"Vor Sector 0152","Captains Classic",106
578463,"New Wisconsin Sector 0152","Standard Beginners",61
578464,"Australis Sector 0152","Classic",117
578566,"Atlantia 11 Sector 0152","Mentor vs Midshipmen",50
579144,"Arigo Sector 0152","Standard",152
579292,"Gamma Delphi Sector 0152","Standard Beginners",64
579416,"Cylon Sector 0152","Classic",90
579604,"Oceanlandia Sector 0152","Campaign",94
579742,"Sif Sector 0152","Standard Slow",103
579809,"Bendotex Sector 0152","Standard",93
579810,"Minhabotia Sector 0152","Classic",130
580144,"Estes Sector 0152","League Blitz",22
580272,"Cue Ball Sector 0152","Standard Beginners",74
580435,"Ceti Alpha 5 Sector 0152","Classic",93
580565,"Eridani Sector 0152","League Blitz",26
580781,"Leshy Sector 0152","Standard",104
581153,"Farm Galaxy","Custom Game",26
581357,"Orkney World Sector 0152","Giant Melee",81
581410,"Euro Disney World Sector 0152","Classic",265
581936,"Tut Sector 0152","Classic",119
581945,"New New York Sector 0152","League Blitz",23
582041,"Venturia Sector 0152","Standard Beginners",80
582136,"New Endeaver Sector 0152","Bleeding Edge",121
582462," Lone Wolf VIII (Classic)","Custom Game",159
582496,"Disney World Sector 0152","Standard",108
582603,"Lucus Sector 0152","Mentor vs Midshipmen",50
582737,"Talos Sector 0152","Classic",83
582742,"Epsilon Indi Sector 0152","League Blitz",51
583128,"Centouria Sector 0152","Classic",68
583135,"Ceti Alpha 5 Sector 0153","Campaign",117
583239,"Kattia Sector 0153","League Blitz",27
583292,"Jernsey Sector 0153","Standard",100
583444,"Wooky World Sector 0153","Standard Beginners",35
583785,"Texiconia Sector 0153","Standard",107
583856,"Columbo Sector 0153","Standard Beginners",96
583859,"Moth Ball Sector 0153","Classic",140
584052,"Separate Galaxies","Custom Game",44
584531,"Hallone Sector 0153","Bleeding Edge",103
584535,"Erecka Sector 0153","Classic",71
584599,"Innes Sector 0153","Standard",75
584703,"24/7 Player Screening And Password Protected To Keep The Outside Drama in Check.","Custom Game",76
584765,"Lucus Sector 0153","Giant Melee",90
584915,"Cestus 3 Sector 0153","League 2v2 Blitz",21
585200,"New New Mexico Sector 0153","League Blitz",23
585564,"Bubble World Sector 0153","League 2v2 Blitz",43
585767,"Fantasia Sector 0153","Standard",66
586010,"What Inthe World Sector 0153","Classic",101
586509,"Zimphfir Sector 0153","Standard Beginners",60
586709,"Sirius A Sector 0153","Standard",131
586729,"Helms Deep Sector 0153","League Blitz",43
586814,"Up World Sector 0153","Classic",104
586886,"Regula Sector 0153","Teams of 2",59
586997,"Regula Sector 0153","Bleeding Edge",79
587434,"New Morocco Sector 0153","Standard Beginners",61
587565,"Var 3 Sector 0153","Mentor vs Midshipmen",41
587589,"Planet Gordan Sector 0153","Captains Campaign",216
587668,"Kumar Sector 0153","Standard",81
588010,"Lost Planet Sector 0153","Classic",59
588212,"Atlantia 11 Sector 0153","Giant Melee",140
588612,"Ceti Alpha 5 Sector 0154","Classic",148
588627,"New Chicago Sector 0154","Standard Beginners",69
588869,"Cor Caroli Sector 0154","Campaign",90
588969,"Delta Sector 0154","Standard",237
589125,"Orlakwarr Sector 0154","Classic",61
589207,"New Moscow Sector 0154","Mentor vs Midshipmen",50
589595,"terangui Sector 0154","Standard Beginners",58
589690,"Sif Sector 0154","Classic",142
589826,"NGC 2403-A Sector 0154","Standard",90
589909,"Griffin's Fleet of Forty","Custom Game",52
590532,"Adviel Sector 0154","Standard",96
590574,"Remus Sector 0154","Wandering Tribes",55
590577,"Ugo Sector 0154","Classic",132
590633,"Anditius Sector 0154","Bleeding Edge",165
591172,"Telalia Sector 0154","Standard Beginners",67
591288,"Nixon Sector 0154","Standard Slow",77
591393,"Alpha's Star Sector 0154","Classic",62
591478,"Azores Sector 0154","Giant Melee",114
591527,"Ordaz Sector 0154","Campaign",71
591789,"Tataween Sector 0154","Standard",51
592268,"24/7 Campaign Winner Found After 99 Turns. No Allies. Settings Changed To Make It Harder To Find Player Homeworlds.","Custom Game",62
592306,"Kchipreesee Sector 0154","Standard Fleet Officers",109
592489,"Mao 2 Sector 0154","Classic",133
592887,"Eranda Sector 0154","Standard Beginners",45
592936,"Cassiopeia Sector 0154","Standard",99
593104,"Cuhia Sector 0154","Mentor vs Midshipmen",51
593180,"Centouria Sector 0154","Classic",61
593279,"Alcor Sector 0154","League Blitz",43
593365,"Endor Sector 0154","Standard Beginners",55
593633,"Kiloteria Sector 0154","Standard Beginners",44
593685,"Twin Planet Sector 0154","League Blitz",50
593731,"Challenger 5 Sector 0155","Standard",59
594202,"Red Planet Sector 0155","Classic",67
594325,"Nervondonia Sector 0155","Standard Beginners",63
594622,"URSA Beta Sector 0155","Giant Melee",59
594870,"Bimbo Sector 0155","Standard",69
595105,"Washington Sector 0155","Classic",122
595419,"Cor Caroli Sector 0155","Campaign",91
595678,"Arkto Sector 0155","Teams of 3",94
595717,"Lorthidonia Sector 0155","Mentor vs Midshipmen",34
595926,"Gorath Sector 0155","Standard",77
596004,"Estes Sector 0155","Standard Beginners",52
596278,"Alpha's Star Sector 0155","Classic",97
596519,"Basketball Sector 0155","Standard",85
596601,"Niopedia Sector 0155","Classic",114
596695,"terangui Sector 0155","Standard Beginners",69
597079,"Mann Sector 0155","Standard Senior Officers",168
597159,"Edna Sector 0155","Bleeding Edge",116
597211,"Pacifica Sector 0155","Standard Beginners",53
597217,"Regenal Sector 0155","Classic",137
597293,"Canes Delta Sector 0155","Giant Melee",51
597378,"Team game addicts sign up here!","Custom Game",61
597416,"The Daily Planet Sector 0155","Captains Campaign",88
597470,"New Mars Sector 0155","Standard",157
597594,"Azores Sector 0155","Wandering Tribes",99
597700,"New Moscow Sector 0155","Mentor vs Midshipmen",43
597963,"NGC 2403-A Sector 0156","Standard",83
598080,"Kanthu Sector 0156","Classic",111
598146,"Part Ofyour World Sector 0156","Standard Beginners",80
598371,"Washington Sector 0156","Captains Classic",142
598416,"Beta Auriga Sector 0156","Standard",97
598576,"Arkto Sector 0156","Standard Beginners",61
598777,"Gorn Sector 0156","Standard",85
598804,"Ice Planet Sector 0156","Classic",71
598926,"Morning Star Sector 0156","Epic",92
599350,"Jaws 3D Sector 0156","Campaign",99
599577,"Corona Sector 0156","Standard",85
599606,"Spica Sector 0156","Standard Beginners",31
599647,"Sif Sector 0156","Classic",87
599658,"Libra Sector 0156","Standard",82
599729,"Corboda Vh 243 Sector 0156","Giant Melee",131
599976,"Ravenhurst Sector 0156","Standard",55
600032,"The Temporis War","Emperor Match",140
600044,"The Timoris Conflict","Grand Marshall Match",136
600260,"Centeria Sector 0156","Mentor vs Midshipmen",33
600309,"Achernar Sector 0156","Standard Beginners",42
600530,"Aranumia Sector 0156","Standard",67
600733,"Kanthu Sector 0156","Classic",77
601030,"Nekkar Sector 0156","Standard Beginners",28
601201,"Corona Sector 0156","Epic",86
601282,"Exodious Sector 0156","Classic",185
601348,"Romulus Sector 0156","Standard",66
601631,"Cave World Sector 0157","Standard Beginners",30
601748,"Kzoz Sector 0157","Classic",125
601768,"Farpoint Sector 0157","Giant Melee",53
601911,"Arkham Sector 0157","Standard",33
601950,"Kiloteria Sector 0157","Teams of 2",57
602011,"Eridani Sector 0157","Standard Beginners",26
602061,"Sanstrisious Sector 0157","Classic",153
602082,"Moth Ball Sector 0157","Campaign",143
602120,"Orionis II Sector 0157","Mentor vs Midshipmen",34
602177,"Gamma Hydra Sector 0157","Standard",65
602236,"Helms Deep Sector 0157","Epic",64
602433,"Center Sector 0157","Standard Beginners",38
602457,"Planet X Sector 0157","Classic",76
602670,"Gathonia Sector 0157","Standard",106
602855,"Ve'vla Vegus Sector 0157","Classic",68
602867,"Teris-Ceti 9 Sector 0157","Standard Beginners",29
602964,"Mann Sector 0157","League Very High Standard",100
602965,"Kapteyn's Planet Sector 0157","League High Standard",100
602966,"Tholia Sector 0157","League Standard",80
602967,"Kiloteria Sector 0157","League Beginner Standard",34
602969,"Cave World Sector 0157","League Teams of 2",100
602971,"Forel Sector 0157","League Dogfight",24
602972,"Owen 1717 Sector 0157","League Blitz",22
602973,"Alioth Sector 0157","League 2v2 Blitz",15
602974,"Star Curcuit Sector 0157","League Beginner Blitz",30
603065,"Bonzi Sector 0157","League Blitz",30
603222,"Vela Sector 0157","Standard Beginners",29
603313,"Draco Sector 0157","League High Standard",76
603355,"TIT Practice Game 2024","Custom Game",17
603381,"Helios Sector 0157","Classic",74
603399,"Crab Sector 0157","League Blitz",30
603540,"Maares 3 Sector 0157","Standard Beginners",30
603548,"Rigel Sector 0157","Standard",63
603563,"Gamma Hydra Sector 0157","Epic",94
603581,"Omicron 2 Eridani Sector 0157","Giant Melee",126
603621,"Romulus Sector 0157","Standard Beginners",41
603645,"Kura Sector 0157","League Standard",80
603671,"Regenal Sector 0157","Campaign",58
603674,"Carsonio Sector 0157","Classic",81
603679,"Beverly 90120 Sector 0157","Mentor vs Midshipmen",33
604003,"Atari 1000 Sector 0157","Epic Fleet Officers",110
604019,"Ceti Alpha 5 Sector 0157","Classic",98
604079,"600 Campaign Bugs off","Custom Game",100
604105,"Challenger 5 Sector 0157","Standard",68
604291,"Wooky World Sector 0157","Standard Beginners",39
604295,"Vela Sector 0157","League Beginner Blitz",17
604333,"Alcor Sector 0157","League Blitz",30
604584,"Selah Sector 0158","Wandering Tribes",57
604661,"Vulcan Sector 0158","League High Standard",100
604676,"Honda Sector 0158","Standard Beginners",31
604680,"New Mars Sector 0158","Standard",64
604701,"Wrong Planet Sector 0158","Epic",109
604777,"Back Alley Brawl","Custom Game",102
604865,"Tarsus Sector 0158","Standard Beginners",27
604891,"Orlakwarr Sector 0158","Classic",120
604943,"Vela Sector 0158","League Dogfight",13
605078,"Elvis Sector 0158","Mentor vs Midshipmen",30
605106,"Fantasia Sector 0158","Standard Beginners",25
605174,"DEEP SPACE NETWORK","Custom Game",126
605179,"Scorpius Sector 0158","League 2v2 Blitz",19
605187,"Centouria Sector 0158","Classic",187
605328,"Tataween Sector 0158","Standard Beginners",31
605445,"Ugo Sector 0158","Classic",160
605500,"Kura Sector 0158","Standard Beginners",30
605518,"New Sinewnew Sector 0158","Giant Melee",58
605526,"Neophyte Games: Resurrection","Custom Game",85
605565,"Endonians Sector 0158","Standard",83
605644,"Sol 3 Sector 0158","Standard Beginners",27
605698,"Embassy Planet Sector 0158","Classic",86
605731,"Forbidden Planet Sector 0158","Epic",115
605757,"Baseball Sector 0158","League Standard",80
605791,"Ve'vla Vegus Sector 0158","Classic",92
605959,"Orionis I Sector 0158","Standard Beginners",24
606105,"Bonzi Sector 0158","Standard Beginners",39
606144,"New Alaska Sector 0158","Classic",148
606235,"Thorak Sector 0158","League Blitz",27
606331,"Taulus Sector 0158","League Blitz",17
606335,"Corona Sector 0158","Standard Beginners",33
606367,"YouTwo Sector 0158","Mentor vs Midshipmen",47
606379,"Tataween Sector 0158","Epic",129
606446,"Alpha's Star Sector 0158","Classic",96
606447,"Tera 9 Sector 0158","Campaign",84
606456,"Serpens Caput 759 Sector 0158","Standard",120
606627,"Crete Sector 0158","Standard Beginners",29
606791,"Mao 2 Sector 0158","Classic",120
606821,"Praesepe 5 Sector 0158","League Blitz",30
606963,"Casablanca Sector 0158","League Dogfight",22
607053,"Colony 6 Sector 0158","Standard Beginners",38
607054,"Nyphidonia Sector 0158","Classic",82
607056,"New Albania Sector 0158","Standard",63
607092,"Remus Sector 0158","Giant Melee",105
607116,"Romulus Sector 0158","League Blitz",30
607152,"Cylon Sector 0158","Classic",99
607411,"Cimtar Sector 0159","Standard Beginners",31
607517,"Remit Sector 0159","League Blitz",30
607560,"Sinatra's Keep Sector 0159","Standard",56
607594,"Blauvehr Sector 0159","Classic",49
607605,"Milab Sector 0159","League 2v2 Blitz",30
607698,"Helms Deep Sector 0159","League Blitz",18
607721,"Chanda M Sector 0159","Standard Beginners",26
607750,"Perot's World Sector 0159","League Blitz",18
607753,"Toltek 12 Sector 0159","Mentor vs Midshipmen",30
607801,"Wrigley Sector 0159","Standard Beginners",46
607914,"Anditius Sector 0159","League Blitz",21
607920,"Australis Sector 0159","Campaign",46
607930,"Planet X Sector 0159","Classic",117
607968,"Colony 10 Sector 0159","Standard",59
608086,"Zol Sector 0159","Standard Beginners",27
608146,"Sanstrisious Sector 0159","Classic",69
608293,"Green Planet Sector 0159","Standard",138
608339,"Bootie Sector 0159","Epic",142
608444,"Lepus 5 Sector 0159","Captains Campaign",108
608479,"Rock Sector 0159","Standard Beginners",37
608495,"Muracha Sector 0159","League Blitz",30
608571,"Nimbus 7 Sector 0159","Epic Senior Officers",127
608572,"Sagitta Sector 0159","Classic",71
608653,"Potatoe Sector 0159","Standard Beginners",31
608690,"Crete Sector 0159","League Blitz",12
608732,"Milon Sector 0159","Standard",56
608809,"Kthistlmup Sector 0159","Giant Melee",39
608875,"Bernices Sector 0159","League Blitz",21
608890,"Kojak City Sector 0159","Standard Beginners",35
608923,"Gothos Sector 0159","Epic",94
608934,"Oceanlandia Sector 0159","Classic",93
609132,"Selah Sector 0159","Mentor vs Midshipmen",35
609195,"Texiconia Sector 0159","Standard Beginners",31
609218,"Achernar Sector 0159","Standard",124
609240,"Holloween Sector 0159","Classic",72
609326,"Kiloteria Sector 0159","League Blitz",11
609369,"Itarius Sector 0159","League Dogfight",19
609497,"Lynch Sector 0159","Epic",108
609621,"Wally World Sector 0159","League Blitz",21
609633,"Betelgeuse Sector 0159","Standard Beginners",27
609743,"Amascusin Sector 0160","League Blitz",30
609783,"Planets 209: ''A Deadly Wandering thru Dirty Space II''","Custom Game",81
609832,"Mekbuda Sector 0160","League Blitz",30
609871,"Australis Sector 0160","Classic",83
609970,"Gothos Sector 0160","League Blitz",30
609998,"Mao 3 Sector 0160","Standard",52
610002,"Atlantia 2 Sector 0160","Standard Beginners",28
610010,"Oceanlandia Sector 0160","Campaign",63
610097,"Cestus 3 Sector 0160","Standard Beginners",48
610153,"Googelplex Sector 0160","Giant Melee",145
610243,"Launa Planet Sector 0160","Epic",69
610459,"Oakhurst Sector 0160","Standard Intermediate",44
610556,"Edna Sector 0160","Standard Beginners",50
610584,"Washington Sector 0160","Classic",62
610625,"Oakhurst Sector 0160","Standard",56
610769,"Antilia Sector 0160","Mentor vs Midshipmen",44
610942,"Nercodonia Sector 0160","Standard Beginners",44
610943,"TEAM GAME ADDICTS SIGN UP HERE - PART 2","Custom Game",107
611003,"Aranumia Sector 0160","League Blitz",20
611024,"Outer World Sector 0160","Standard Intermediate",58
611075,"Washington Sector 0160","Classic",76
611141,"Upikarium Sector 0160","League 2v2 Blitz",20
611244,"Milab Sector 0160","Epic",110
611254,"Milab Sector 0160","Standard Beginners",50
611353,"Kahless Sector 0160","League Blitz",23
611415,"Ftokteek Sector 0160","Standard",120
611534,"Columbo Sector 0160","Standard Intermediate",70
611587,"Sagitta Sector 0160","Classic",87
611749,"Chanda M Sector 0160","League 2v2 Blitz",23
611783,"Yoggoth Sector 0160","Standard",70
611786,"Pyxis Sector 0160","Classic",114
611816,"Deep 1 Sector 0160","Campaign",79
611862,"Alienation Sector 0160","Standard Beginners",44
611988,"Helios Sector 0160","Classic",64
612022,"Sector 612022","Custom Game",72
612087,"Organia 3 Sector 0160","League Beginner Blitz",15
612098,"Elvis Sector 0160","Giant Melee",124
612129,"Launa Planet Sector 0160","Standard Beginners",25
612168,"Hiperborealia Sector 0160","Epic",76
612293,"Venturia Sector 0160","Standard Intermediate",49
612331,"Elvis Sector 0160","Mentor vs Midshipmen",32
612438,"Ravenhurst Sector 0161","Standard Beginners",42
612559,"Mud Planet Sector 0161","Wandering Tribes",54
612716,"Heiffer Sector 0161","League Dogfight",19
612737,"Colony 10 Sector 0161","Standard",77
612750,"Gamma Hydra Sector 0161","Standard Beginners",50
612851,"Cutimurium Sector 0161","League Blitz",30
612902,"Karelia Sector 0161","Classic",62
613125,"Bellatrix Sector 0161","Standard",55
